stock_id,StrategyRank,Chart,stock_name,industry_category,Rating,total_score,current_price,MA240,BiasRate,score_fill,score_roa,score_yield,cash_dividend,avg_yield,avg_fill_days,avg_roa,avg_core_ratio,price_date,RatingRank
1446,39,"<a href=""HighYield_V2_Charts/Chart_1446.html"" target=""_blank"">📊 View</a>",宏和,紡織纖維,Unqualified,5,17.3,23.99520833333333,-0.27902272155030944,3,0,2,1.35,4.9950552066842215,0.0,0,0,2026-01-29,1
2741,40,"<a href=""HighYield_V2_Charts/Chart_2741.html"" target=""_blank"">📊 View</a>",老四川,觀光餐旅,Unqualified,3,28.95,39.563541666666666,-0.2682657118032701,0,0,3,3.2,6.389917008379429,246.5,0,0,2026-01-29,1
2348,41,"<a href=""HighYield_V2_Charts/Chart_2348.html"" target=""_blank"">📊 View</a>",海悅,其他,Unqualified,3,78.9,107.32208333333332,-0.2648297764129003,0,0,3,6.9854096975,6.2515588658575165,210.33333333333334,0,0,2026-01-29,1
6189,42,"<a href=""HighYield_V2_Charts/Chart_6189.html"" target=""_blank"">📊 View</a>",豐藝,電子工業,Unqualified,4,44.65,60.412083333333335,-0.26090944830297474,1,0,3,3.447037262,6.354587484734149,116.0,0,0,2026-01-29,1
2938,43,"<a href=""HighYield_V2_Charts/Chart_2938.html"" target=""_blank"">📊 View</a>",床的世界,居家生活,Unqualified,3,23.2,31.297708333333333,-0.2587316696509995,0,0,3,2.65,6.048986987521721,223.0,0,0,2026-01-29,1
6028,44,"<a href=""HighYield_V2_Charts/Chart_6028.html"" target=""_blank"">📊 View</a>",公勝保經,金融業,Unqualified,3,98.5,131.34291666666667,-0.2500547231642361,0,0,3,4.5,5.997093136486865,145.25,0,0,2026-01-29,1
1565,45,"<a href=""HighYield_V2_Charts/Chart_1565.html"" target=""_blank"">📊 View</a>",精華,生技醫療業,Unqualified,3,114.5,152.30208333333334,-0.24820463716572058,0,0,3,11.4,5.030884031000374,151.66666666666666,0,0,2026-01-29,1
3158,46,"<a href=""HighYield_V2_Charts/Chart_3158.html"" target=""_blank"">📊 View</a>",嘉實,資訊服務業,Unqualified,5,89.9,118.75041666666667,-0.24295002473675525,2,0,3,4.779999999999999,5.58010394153078,35.4,0,0,2026-01-29,1
3557,47,"<a href=""HighYield_V2_Charts/Chart_3557.html"" target=""_blank"">📊 View</a>",嘉威,居家生活,Unqualified,2,34.9,45.90833333333333,-0.23978943546923218,0,0,2,3.307142857142857,4.750392649585346,231.8,0,0,2026-01-29,1
7782,48,"<a href=""HighYield_V2_Charts/Chart_7782.html"" target=""_blank"">📊 View</a>",光速火箭,居家生活類,Unqualified,3,28.2,37.0525,-0.23891775183860745,0,0,3,2.58126179,5.2678812040816325,,0,0,2026-01-29,1
6148,49,"<a href=""HighYield_V2_Charts/Chart_6148.html"" target=""_blank"">📊 View</a>",驊宏資,資訊服務業,Unqualified,2,37.35,48.88583333333334,-0.2359749757087091,0,0,2,1.028494662,4.185007288509142,127.2,0,0,2026-01-29,1
6546,50,"<a href=""HighYield_V2_Charts/Chart_6546.html"" target=""_blank"">📊 View</a>",正基,通信網路業,Unqualified,5,65.1,84.97166666666666,-0.23386226781476183,3,0,2,4.591391624,4.197595305002286,12.5,0,0,2026-01-29,1
4557,51,,永新-KY,汽車工業,Unqualified,4,71.0,91.86916666666666,-0.22716181526264698,1,0,3,5.5,5.531882371215119,79.25,0,0,2026-01-29,1
6538,52,,倉和,電子零組件業,Unqualified,4,67.3,87.04208333333332,-0.22681078597038784,2,0,2,5.361918806,4.645321883616053,38.25,0,0,2026-01-29,1
4164,53,,承業醫,生技醫療業,Unqualified,3,34.75,44.83708333333333,-0.22497188896839482,1,0,2,1.8683298699999997,4.094728923012166,79.75,0,0,2026-01-29,1
6276,54,,安鈦克,電腦及週邊設備業,Unqualified,2,35.3,45.20645833333334,-0.2191381209358915,0,0,2,1.742073445,4.781381131331744,340.3333333333333,0,0,2026-01-29,1
8482,55,,商億-KY,居家生活,Unqualified,3,47.85,61.01020833333334,-0.21570502204207634,0,0,3,4.71,6.474448181998933,521.0,0,0,2026-01-29,1
6807,56,,峰源-KY,居家生活,Unqualified,4,45.45,57.876875000000005,-0.21471226634126325,1,0,3,2.84,6.26128458258583,110.33333333333333,0,0,2026-01-29,1
3592,57,,瑞鼎,電子工業,Unqualified,4,238.0,302.80833333333334,-0.21402427277981123,1,0,3,26.78,7.440103310801151,84.0,0,0,2026-01-29,1
8359,58,,錢櫃,觀光餐旅,Unqualified,4,61.3,77.76583333333333,-0.2117360880420922,1,0,3,4.66,5.045190347230723,76.5,0,0,2026-01-29,1
6412,59,,群電,電子零組件業,Unqualified,3,83.3,105.27250000000001,-0.20872022607993548,0,0,3,5.42,5.401916691067315,177.0,0,0,2026-01-29,1
2545,60,,皇翔,建材營造,Unqualified,3,37.45,47.24583333333333,-0.20733750771672976,0,0,3,4.4399999999999995,9.02064712328401,290.0,0,0,2026-01-29,1
1475,61,,業旺,紡織纖維,Unqualified,5,32.05,40.35958333333333,-0.20588872944261488,3,0,2,2.033333333333333,4.041442231751213,2.0,0,0,2026-01-29,1
6180,62,,橘子,文化創意業,Unqualified,4,51.9,65.23666666666666,-0.20443513361606458,1,0,3,4.816,6.910046385804698,90.25,0,0,2026-01-29,1
6186,63,,新潤,建材營造,Unqualified,2,48.6,60.74604166666667,-0.1999478704030784,0,0,2,1.9940006879999999,4.595248829537524,136.33333333333334,0,0,2026-01-29,1
3078,64,,僑威,電子零組件業,Unqualified,3,63.6,79.05,-0.19544592030360528,0,0,3,3.5100000000000002,6.024292043491667,226.75,0,0,2026-01-29,1
2392,65,,正崴,電子零組件業,Unqualified,2,40.1,49.770625,-0.19430386899903307,0,0,2,2.1399999999999997,4.386651398793289,191.4,0,0,2026-01-29,1
5312,66,,寶島科,生技醫療業,Unqualified,3,98.8,122.15041666666666,-0.19116117082422282,0,0,3,5.220000000000001,5.690382613377076,167.0,0,0,2026-01-29,1
2357,67,,華碩,電腦及週邊設備業,Unqualified,4,507.0,625.7666666666667,-0.18979385287380812,1,0,3,26.8,6.740016444055852,100.2,0,0,2026-01-29,1
6206,68,,飛捷,電子工業,Unqualified,4,91.1,112.40124999999999,-0.18951079280701946,1,0,3,4.5,5.081602026464673,74.25,0,0,2026-01-29,1
2353,69,,宏碁,電子工業,Unqualified,3,25.7,31.613958333333333,-0.187067948625014,0,0,3,1.716,5.286131755377799,142.33333333333334,0,0,2026-01-29,1
6754,70,,匯僑設計,居家生活,Unqualified,3,44.55,54.730625,-0.18601331521428827,0,0,3,2.92,5.194054176357548,178.75,0,0,2026-01-29,1
4138,71,,曜亞,生技醫療業,Unqualified,4,60.5,73.90875000000001,-0.18142303854415087,1,0,3,4.25,5.045068979067707,79.0,0,0,2026-01-29,1
4995,72,,晶達,光電業,Unqualified,3,41.65,50.87895833333334,-0.18139047330469793,0,0,3,2.858677696,5.668613592137843,197.5,0,0,2026-01-29,1
4961,73,,天鈺,電子工業,Unqualified,4,151.0,183.03958333333333,-0.17504182838411542,1,0,3,10.302058968,5.838465408020215,62.0,0,0,2026-01-29,1
6817,74,,溫士頓,生技醫療業,Unqualified,4,84.6,102.25583333333333,-0.1726633362399863,1,0,3,5.12,5.471093529985957,65.0,0,0,2026-01-29,1
6456,75,,GIS-KY,電子工業,Unqualified,3,40.0,48.323750000000004,-0.17224967019322804,1,0,2,4.166666666666667,4.682438406576337,69.0,0,0,2026-01-29,1
7801,76,,華芸科技,資訊服務業,Unqualified,2,102.5,123.70416666666667,-0.1714102866381488,0,0,2,5.9,4.199288256227758,,0,0,2026-01-29,1
2393,77,,億光,電子工業,Unqualified,3,56.7,68.27250000000001,-0.16950455893661437,0,0,3,3.232,5.542662466099966,121.0,0,0,2026-01-29,1
3034,78,,聯詠,半導體業,Unqualified,4,384.5,461.3645833333333,-0.16660269580727458,1,0,3,32.82,7.871444685405805,86.33333333333333,0,0,2026-01-29,1
4933,79,,友輝,光電業,Unqualified,3,57.3,68.57249999999999,-0.1643880564366181,0,0,3,3.4766470220000003,6.778531751375008,276.25,0,0,2026-01-29,1
2385,80,,群光,電子零組件業,Unqualified,3,117.0,139.50833333333333,-0.16134042171913263,0,0,3,7.38,6.017998335466066,292.0,0,0,2026-01-29,1
6294,81,,智基,文化創意業,Unqualified,3,44.65,53.21145833333333,-0.1608950139968287,0,0,3,7.7,6.500664150815713,174.0,0,0,2026-01-29,1
3040,82,,遠見,其他,Unqualified,3,47.1,56.06395833333333,-0.15988807426042426,0,0,3,2.34,5.618349525514712,329.2,0,0,2026-01-29,1
6771,83,,平和環保-創,綠能環保,Unqualified,3,44.65,53.07354166666667,-0.158714519554235,0,0,3,3.7399999999999998,5.372452309570068,456.25,0,0,2026-01-29,1
6128,84,,上福,電腦及週邊設備業,Unqualified,5,24.75,29.307708333333334,-0.15551227279512644,2,0,3,2.0,5.855721999426569,42.0,0,0,2026-01-29,1
3032,85,,偉訓,電子零組件業,Unqualified,3,72.2,85.47583333333334,-0.1553168049448675,0,0,3,2.66870736,5.039606727561686,130.6,0,0,2026-01-29,1
6245,86,,立端,通信網路業,Unqualified,3,69.0,81.61625000000001,-0.1545801234435545,1,0,2,3.71566019,4.6241689400392,82.0,0,0,2026-01-29,1
3512,87,,皇龍,建材營造,Unqualified,5,20.75,24.486041666666665,-0.1525784247828269,2,0,3,2.4811166879999997,7.330789060580078,44.75,0,0,2026-01-29,1
6757,88,,台灣虎航,航運業,Unqualified,3,68.7,80.89583333333333,-0.15075972186453765,0,0,3,4.89,5.57582668187001,,0,0,2026-01-29,1
6171,89,,大城地產,建材營造,Unqualified,2,27.75,32.55291666666667,-0.14754182292933304,0,0,2,1.5,4.5433001864605655,212.5,0,0,2026-01-29,1
3022,90,,威強電,電腦及週邊設備業,Unqualified,2,64.9,76.12958333333334,-0.14750617094756202,0,0,2,3.3,4.764441556038941,124.0,0,0,2026-01-29,1
9943,91,,好樂迪,觀光餐旅,Unqualified,5,59.7,69.94541666666667,-0.14647731266642447,3,0,2,3.56,4.60447330417289,10.0,0,0,2026-01-29,1
2432,92,,倚天酷碁-創,電腦及週邊設備業,Unqualified,2,24.65,28.879166666666666,-0.1464435146443515,0,0,2,1.6749999999999998,4.997593141102644,,0,0,2026-01-29,1
7642,93,,昶瑞機電,電機機械,Unqualified,2,84.0,98.345,-0.14586405002796277,0,0,2,4.9,4.557728925047602,148.5,0,0,2026-01-29,1
2611,94,,志信,航運業,Unqualified,3,15.15,17.714583333333334,-0.1447724332588498,0,0,3,1.6466666666666665,6.619011112501109,588.0,0,0,2026-01-29,1
7715,95,,裕山,綠能環保類,Unqualified,2,33.3,38.85125,-0.14288472056883636,0,0,2,2.4928797449999998,4.994498614162477,,0,0,2026-01-29,1
4438,96,,廣越,紡織纖維,Unqualified,4,69.3,80.79583333333333,-0.1422825021917385,2,0,2,4.524700040000001,4.092042833645953,36.0,0,0,2026-01-29,1
5603,97,,陸海,航運業,Unqualified,5,17.95,20.917916666666667,-0.14188395115829736,2,0,3,1.64,5.110968760290523,41.0,0,0,2026-01-29,1
5465,98,,富驊,電腦及週邊設備業,Unqualified,4,30.2,35.104791666666664,-0.13971858067808876,1,0,3,1.42,5.016310798426599,119.6,0,0,2026-01-29,1
6703,99,,軒郁,生技醫療業,Unqualified,3,105.5,122.59791666666666,-0.1394633541217054,1,0,2,6.70940868,4.248481506275124,98.0,0,0,2026-01-29,1
8435,100,,鉅邁,其他,Unqualified,3,53.8,62.50708333333333,-0.13929754627808844,0,0,3,3.9200000000000004,5.736131798051317,385.3333333333333,0,0,2026-01-29,1
5704,101,,老爺知,觀光餐旅,Unqualified,2,23.15,26.872083333333332,-0.1385111562495155,0,0,2,1.8250000000000002,4.254046948251931,129.66666666666666,0,0,2026-01-29,1
6176,102,,瑞儀,光電業,Unqualified,3,124.5,144.48333333333332,-0.13830891683008412,0,0,3,9.321837676,6.931243110252574,231.25,0,0,2026-01-29,1
2609,103,,陽明,航運業,Unqualified,3,54.7,63.47416666666666,-0.13823208917013471,0,0,3,12.375,15.642772730595821,196.0,0,0,2026-01-29,1
1598,104,,岱宇,運動休閒,Unqualified,5,19.95,23.120833333333334,-0.13714182735628044,3,0,2,2.745718185,4.299756302967962,3.0,0,0,2026-01-29,1
9940,105,,信義,其他,Unqualified,3,22.0,25.468124999999997,-0.13617512086186154,0,0,3,1.8199999999999998,5.731512533846431,278.25,0,0,2026-01-29,1
3546,106,,宇峻,文化創意業,Unqualified,3,75.8,87.48208333333334,-0.13353686707278162,0,0,3,4.65611552,5.385157493944126,148.5,0,0,2026-01-29,1
3596,107,,智易,電子工業,Unqualified,3,178.5,205.65,-0.13202042304886946,1,0,2,5.8442274339999996,4.1426867557933145,85.0,0,0,2026-01-29,1
5213,108,,亞昕,建材營造,Unqualified,4,24.6,28.317083333333333,-0.13126646164712108,2,0,2,1.285767114,4.645786664307826,34.8,0,0,2026-01-29,1
3545,109,,敦泰,電子工業,Unqualified,3,54.7,62.95625,-0.1311426585922763,0,0,3,5.4498845325,5.4837751273515085,136.25,0,0,2026-01-29,1
3206,110,,志豐,電子零組件業,Unqualified,3,31.45,36.18479166666667,-0.13085032270693842,0,0,3,2.2,5.616808362503001,293.6666666666667,0,0,2026-01-29,1
5533,111,,皇鼎,建材營造,Unqualified,3,14.35,16.50166666666667,-0.13039086960913052,0,0,3,1.0,5.045901432475551,161.5,0,0,2026-01-29,1
2615,112,,萬海,航運業,Unqualified,4,74.3,85.43541666666667,-0.13033724304420985,2,0,2,4.3,4.473625662773796,57.333333333333336,0,0,2026-01-29,1
8119,113,,公信,電腦及週邊設備業,Unqualified,5,8.2,9.427291666666665,-0.13018496828799359,2,0,3,1.1666666666666667,5.324161515739902,37.5,0,0,2026-01-29,1
4536,114,,拓凱,運動休閒,Unqualified,3,160.0,183.80416666666667,-0.12950830820846465,1,0,2,8.3,4.7241921137559135,69.8,0,0,2026-01-29,1
2538,115,,基泰,建材營造,Unqualified,5,10.75,12.349166666666667,-0.12949591740333358,3,0,2,0.58,4.07782084065606,24.0,0,0,2026-01-29,1
1777,116,,生泰,生技醫療業,Unqualified,2,72.3,82.98958333333333,-0.12880632609514245,0,0,2,3.5462959999999994,4.268414328266081,160.0,0,0,2026-01-29,1
2362,117,,藍天,電腦及週邊設備業,Unqualified,4,38.45,44.114375,-0.12840202315005028,2,0,2,1.6659631740000003,4.229124859618787,42.0,0,0,2026-01-29,1
6582,118,,申豐,橡膠工業,Unqualified,4,32.8,37.608541666666675,-0.1278577007661161,1,0,3,6.875,6.56975954239035,88.0,0,0,2026-01-29,1
2534,119,,宏盛,建材營造,Unqualified,4,20.15,23.053125,-0.12593195065744894,1,0,3,1.19,5.077280358179299,60.2,0,0,2026-01-29,1
9939,120,,宏全,其他,Unqualified,5,123.0,140.71458333333334,-0.1258901736671454,3,0,2,4.849997501999999,4.415068636552315,19.75,0,0,2026-01-29,1
6577,121,,勁豐,電腦及週邊設備業,Unqualified,2,70.8,80.92416666666668,-0.1251068387070201,0,0,2,4.0600000000000005,4.953554803796661,206.0,0,0,2026-01-29,1
6281,122,,全國電,電子工業,Unqualified,3,61.5,70.29416666666665,-0.1251052126184011,0,0,3,4.7,5.496284258082632,210.66666666666666,0,0,2026-01-29,1
8032,123,,光菱,電子通路業,Unqualified,2,38.3,43.708958333333335,-0.12374942207690082,0,0,2,1.3800000000000001,4.215957985172359,285.25,0,0,2026-01-29,1
4974,124,,亞泰,電子零組件業,Unqualified,4,75.1,85.50333333333333,-0.12167166972047877,1,0,3,4.65,6.679736111968063,89.2,0,0,2026-01-29,1
3168,125,,眾福科,電子工業,Unqualified,4,40.35,45.872499999999995,-0.12038803204534294,1,0,3,3.2186652179999995,5.961355064812345,62.0,0,0,2026-01-29,1
2204,126,,中華,汽車工業,Unqualified,4,56.0,63.658750000000005,-0.12030946256406236,1,0,3,5.34,7.0741199587585015,62.0,0,0,2026-01-29,1
6292,127,,迅德,電子零組件業,Unqualified,3,41.2,46.77916666666667,-0.11926605504587154,0,0,3,3.34,6.429536643560328,173.33333333333334,0,0,2026-01-29,1
1102,128,,亞泥,水泥工業,Unqualified,4,35.4,40.16395833333333,-0.11861276953321545,1,0,3,2.692416998,5.940910352059338,93.75,0,0,2026-01-29,1
8433,129,,弘帆,居家生活類,Unqualified,5,55.7,63.05125,-0.11659166154517159,2,0,3,4.381204352,5.655009679544998,33.0,0,0,2026-01-29,1
6143,130,,振曜,通信網路業,Unqualified,5,109.0,123.15625,-0.1149454453184471,3,0,2,3.7,4.374151924782097,14.6,0,0,2026-01-29,1
6263,131,,普萊德,通信網路業,Unqualified,4,126.5,142.84791666666666,-0.11444280776466811,1,0,3,6.08,5.138619912997649,60.5,0,0,2026-01-29,1
7716,132,,昱臺國際,航運業,Unqualified,2,25.75,29.045208333333335,-0.11345101386488023,0,0,2,1.625,4.659244292792528,144.0,0,0,2026-01-29,1
2480,133,,敦陽科,電子工業,Unqualified,4,139.0,156.70625,-0.11299006899852437,1,0,3,6.048399999999999,5.46409131482213,70.6,0,0,2026-01-29,1
3325,134,,旭品,電腦及週邊設備業,Unqualified,3,15.8,17.736250000000002,-0.1091690746352809,0,0,3,1.21668991,5.289956130434782,644.0,0,0,2026-01-29,1
8442,135,,威宏-KY,其他,Unqualified,5,71.0,79.64041666666667,-0.1084928611414849,3,0,2,4.403250865,4.783566615474637,21.5,0,0,2026-01-29,1
6112,136,,邁達特,電子工業,Unqualified,2,46.05,51.64625,-0.10835733475324935,0,0,2,2.07,4.16193825582212,207.6,0,0,2026-01-29,1
4306,137,,炎洲,塑膠工業,Unqualified,3,13.65,15.3075,-0.10828025477707,0,0,3,0.91137327,5.381821199449734,301.0,0,0,2026-01-29,1
3147,138,,大綜,資訊服務業,Unqualified,5,170.5,191.11666666666667,-0.10787477108223602,3,0,2,4.12,4.831928777596358,21.0,0,0,2026-01-29,1
6508,139,,惠光,農業科技業,Unqualified,5,23.4,26.21833333333333,-0.10749475557815773,2,0,3,1.852899456,5.118554261136462,39.0,0,0,2026-01-29,1
2430,140,,燦坤,電子通路業,Unqualified,4,22.6,25.301458333333336,-0.10677085477615755,1,0,3,2.558,6.293151618638515,79.0,0,0,2026-01-29,1
1702,141,,南僑,食品工業,Unqualified,3,37.75,42.223958333333336,-0.10595781423461212,1,0,2,2.2399999999999998,4.299574463119275,111.33333333333333,0,0,2026-01-29,1
5244,142,,弘凱,電子工業,Unqualified,3,38.85,43.38145833333333,-0.10445610884066238,1,0,2,1.83998089,4.529579081775006,117.4,0,0,2026-01-29,1
9938,143,,百和,其他,Unqualified,5,50.7,56.6,-0.10424028268551234,3,0,2,2.6,4.171262769207213,21.4,0,0,2026-01-29,1
6938,144,,藍新資訊,資訊服務業,Unqualified,2,79.5,88.74875,-0.10421273539063931,0,0,2,4.25,4.503252114717083,128.0,0,0,2026-01-29,1
3479,145,,安勤,電腦及週邊設備業,Unqualified,3,91.4,101.90249999999999,-0.1030642035278819,1,0,2,4.258756978,4.797192018331182,87.2,0,0,2026-01-29,1
3312,146,,弘憶股,電子通路業,Unqualified,5,40.6,45.228541666666665,-0.10233674348332766,2,0,3,1.65,5.989187252948317,33.75,0,0,2026-01-29,1
6278,147,,台表科,光電業,Unqualified,4,93.8,104.47749999999999,-0.10219903807039789,1,0,3,5.36,5.198443669357186,63.0,0,0,2026-01-29,1
3515,148,,華擎,電腦及週邊設備業,Unqualified,3,221.5,246.70416666666668,-0.10216352243746732,1,0,2,8.240279904000001,4.9354255857543565,70.8,0,0,2026-01-29,1
