stock_id,策略排名,K線圖,名稱,產業分類,評級,總分,收盤價,乖離率,cash_dividend,平均殖利率,平均填息天數,price_date,年線(240MA),平均ROA,本業獲利比,殖利率評分,填息能見度評分,ROA評分,評級分數
1582,112,,信錦,電子零組件業,Superior,6,66.0,-0.11629827164901885,3.9060285300000004,5.080876115392033,232.25,2026-02-02,74.68583333333335,6.411858949204533,85.20467935003315,3,0,3,2
3515,113,,華擎,電腦及週邊設備業,Superior,6,218.5,-0.11334297090973651,8.240279904000001,4.9354255857543565,70.8,2026-02-02,246.43125,9.714176700582488,94.1336179415612,2,1,3,2
3014,114,,聯陽,電子工業,Superior,6,117.0,-0.10978664045905594,7.0,6.040964729962267,221.5,2026-02-02,131.42916666666667,17.057353449030163,95.07253025445858,3,0,3,2
2480,115,,敦陽科,電子工業,Superior,7,139.5,-0.10897017924390212,6.048399999999999,5.46409131482213,70.6,2026-02-02,156.56041666666667,10.585421125888924,92.02507115109643,3,1,3,2
3005,116,,神基,電腦及週邊設備業,Superior,6,111.0,-0.10803969625135597,4.388115174,5.365102573062968,336.2,2026-02-02,124.445,9.717593122310094,86.59704445666176,3,0,3,2
2379,117,,瑞昱,電子工業,Superior,6,475.0,-0.10751332858384281,20.7,4.6477636379597165,63.2,2026-02-02,532.2208333333333,11.567033546503813,86.11121554054745,2,1,3,2
6216,118,,居易,通信網路業,Superior,6,27.45,-0.10734126446437767,1.62403803,5.056774843963428,129.75,2026-02-02,30.750833333333333,8.068466037297473,99.50967607221384,3,0,3,2
3570,119,,大塚,資訊服務業,Superior,7,171.5,-0.1064508775928881,7.140000000000001,5.507558693256859,88.5,2026-02-02,191.93125,14.86010422330208,98.8706345578987,3,1,3,2
1599,120,,宏佳騰,電機機械,Superior,6,26.15,-0.10537757029328967,1.7620053425,4.1306495442784605,72.0,2026-02-02,29.230208333333334,6.008271189435205,47.129689281484204,2,1,3,2
6227,121,,茂綸,電子通路業,Superior,7,83.0,-0.10282798347978424,3.09,5.910404204049262,84.4,2026-02-02,92.51291666666665,5.017988105921805,110.07075499011131,3,1,3,2
4935,122,,茂林-KY,光電業,Superior,7,39.45,-0.10260602527830297,3.6399999999999997,5.917183773249394,92.0,2026-02-02,43.960625,5.191845956551784,77.52719988530923,3,1,3,2
3679,123,,新至陞,電子零組件業,Superior,6,113.5,-0.101212571145756,9.1,7.75343335551244,331.25,2026-02-02,126.28125,6.37766345405823,87.47540743267969,3,0,3,2
3528,124,,安馳,電子通路業,Superior,6,67.0,-0.10100298547516004,3.0599999999999996,5.439888781134199,138.4,2026-02-02,74.52749999999999,5.134165183989916,300.54665669521546,3,0,3,2
6203,125,,海韻電,電子零組件業,Superior,6,64.4,-0.09863360412426427,4.686056362,5.988495738979994,215.0,2026-02-02,71.44708333333332,12.262957470675707,92.45219470848461,3,0,3,2
3213,126,,茂訊,電腦及週邊設備業,Superior,7,97.5,-0.0984986535268351,4.640000000000001,6.310187721581984,75.4,2026-02-02,108.15291666666667,17.6790155051422,84.83542290484928,3,1,3,2
5236,127,,凌陽創新,半導體業,Superior,7,117.0,-0.09839618552232345,7.48408948,5.5243672572822575,96.75,2026-02-02,129.76875,15.33638229664876,94.17363427387342,3,1,3,2
8329,128,,台視,文化創意業,Superior,7,10.15,-0.09743012123188188,0.5,4.0791984732824424,1.0,2026-02-02,11.245666666666667,3.129063354022985,24.995067331728244,2,3,2,2
1537,129,,廣隆,電機機械,Superior,6,122.5,-0.09616330545991145,8.9,6.10293885941156,441.75,2026-02-02,135.53333333333333,14.21160100127537,92.40663077957517,3,0,3,2
2504,130,,國產,建材營造,Superior,7,35.15,-0.09557274496244947,2.04,6.170438648290071,97.0,2026-02-02,38.864374999999995,7.204097717263696,77.60825520553955,3,1,3,2
4126,131,,太醫,生技醫療業,Superior,7,81.1,-0.09189310241863255,4.54,5.4712099181993405,70.25,2026-02-02,89.30666666666667,9.443315505185454,88.39007687661086,3,1,3,2
6732,132,,昇佳電子,半導體業,Superior,6,175.0,-0.09186243878179827,18.0,4.608374592907393,110.5,2026-02-02,192.70208333333332,20.421287646628937,87.41945036319729,2,1,3,2
2636,133,,台驊控股,航運業,Superior,7,65.0,-0.09140151316594144,4.8366983,4.886963147949446,38.0,2026-02-02,71.53875,11.08627211894371,76.38713353119617,2,2,3,2
1580,134,,新麥,電機機械,Superior,6,128.0,-0.08940004742708084,7.590505566,5.966523999348598,223.66666666666666,2026-02-02,140.56666666666666,13.836399442153727,94.34546497832844,3,0,3,2
3501,135,,維熹,電子工業,Superior,6,50.3,-0.0841536273115221,3.1,5.526731248368113,186.25,2026-02-02,54.921875,6.327902040603256,84.3274228435232,3,0,3,2
6201,136,,亞弘電,電子工業,Superior,6,53.6,-0.08398251135764843,3.38,6.331225922901553,295.0,2026-02-02,58.51416666666667,9.003183725369968,88.35653516638195,3,0,3,2
2373,137,,震旦行,電子工業,Superior,6,54.2,-0.08389205025635232,4.68,5.816659050309757,,2026-02-02,59.16333333333333,7.25473612372886,70.72662814770828,3,0,3,2
5534,138,,長虹,建材營造,Superior,6,77.5,-0.08307986571556752,5.181915402,6.0734537852911785,216.25,2026-02-02,84.52208333333334,6.9215055071532605,95.56719781056795,3,0,3,2
6532,139,,瑞耘,半導體業,Superior,7,56.3,-0.08207145331893133,2.298547048,4.066459647507223,59.8,2026-02-02,61.33375,11.501806283340139,99.36814935424742,2,2,3,2
1725,140,,元禎,化學生技醫療,Superior,6,27.0,-0.08113128620349819,1.058,4.024605884722019,73.2,2026-02-02,29.383958333333332,7.272225051548981,62.249506916263556,2,1,3,2
4104,141,,佳醫,生技醫療業,Superior,6,78.0,-0.0802293530651651,3.65,4.636672144023412,82.33333333333333,2026-02-02,84.80375,5.140155916425078,64.03456253330194,2,1,3,2
2420,142,,新巨,電子零組件業,Superior,7,49.95,-0.07961965597061034,3.1100000000000003,6.016698069384349,111.5,2026-02-02,54.27104166666666,9.504958806542103,84.12027483741099,3,1,3,2
2031,143,,新光鋼,鋼鐵工業,Superior,7,38.9,-0.07664462785396027,2.387959876,4.979267463982265,33.0,2026-02-02,42.12895833333333,5.684931294780955,45.47875222135169,2,2,3,2
2471,144,,資通,電子工業,Superior,7,50.1,-0.07450382737002526,2.5849731300000003,5.991298694753548,77.5,2026-02-02,54.133125,8.553029029329386,73.01132913159222,3,1,3,2
6670,145,,復盛應用,運動休閒,Superior,7,266.5,-0.07428447371277641,14.511616370000002,5.962503932464011,102.0,2026-02-02,287.8854166666667,16.471022975753733,96.88191027795368,3,1,3,2
2029,146,,盛餘,鋼鐵工業,Superior,6,21.35,-0.0740958249383361,1.316,4.955092010344954,44.25,2026-02-02,23.058541666666663,4.124999459447282,97.275956081613,2,2,2,2
1817,147,,凱撒衛,玻璃陶瓷,Superior,6,38.4,-0.073447577300672,2.1,5.418896534573199,211.0,2026-02-02,41.44395833333333,8.506047925294705,96.16108029796904,3,0,3,2
8930,148,,青鋼,鋼鐵工業,Superior,7,30.0,-0.07282209774000395,1.52,5.215479548314306,101.5,2026-02-02,32.35625,6.091100253683812,103.89880674658184,3,1,3,2
2608,149,,嘉里大榮,航運業,Superior,6,32.4,-0.07256333190210382,1.846,4.331559333379366,65.0,2026-02-02,34.934999999999995,6.313308177214033,97.00766521079186,2,1,3,2
8066,150,,來思達,居家生活類,Superior,6,20.2,-0.07256136054942329,1.5,4.2411503846612595,76.33333333333333,2026-02-02,21.780416666666667,6.491924652159338,103.82908150337214,2,1,3,2
1218,151,,泰山,食品工業,Superior,6,18.1,-0.07235978090265519,1.0799641575,4.100360036459242,103.0,2026-02-02,19.511874999999996,10.572700190874562,24.04737896958882,2,1,3,2
3029,152,,零壹,電子工業,Superior,6,111.0,-0.07205183133915047,3.8404805140000002,5.703068011220753,240.25,2026-02-02,119.61875,8.222822973419808,91.83985026054965,3,0,3,2
3303,153,,岱稜,其他電子類,Superior,7,44.8,-0.07091288512138538,1.6129614060000002,4.883157424515362,53.8,2026-02-02,48.219375,7.321240852113489,115.7478773725821,2,2,3,2
1733,154,,五鼎,化學生技醫療,Superior,6,28.8,-0.06907837142587789,1.18095662,4.08344409559587,76.2,2026-02-02,30.937083333333337,5.229672410548415,103.04903537234148,2,1,3,2
8367,155,,建新國際,航運業,Superior,6,42.95,-0.0683212971917678,2.419976794,5.213971520092866,83.5,2026-02-02,46.099583333333335,3.5397696250148796,105.31255143056215,3,1,2,2
6248,156,,沛波,鋼鐵工業,Superior,6,21.6,-0.06817058374151792,1.6035397539999998,5.875521080069814,345.6666666666667,2026-02-02,23.180208333333333,5.132493225247843,139.3485598100113,3,0,3,2
1341,157,,富林-KY,塑膠工業,Superior,6,57.6,-0.06758397409955479,3.79159675,5.025134759092682,433.25,2026-02-02,61.775,9.976685267900535,99.69856963361914,3,0,3,2
5548,158,,安倉,建材營造,Superior,7,23.1,-0.06461164679978734,1.3001653633333332,4.8661345097909035,0.0,2026-02-02,24.695625,4.813375442420603,81.10318612583511,2,3,2,2
8383,159,,千附,半導體業,Superior,7,40.5,-0.06369656833232998,2.1666666666666665,5.0415008860574675,115.66666666666667,2026-02-02,43.255208333333336,5.196322853589259,76.49364875557794,3,1,3,2
8446,160,,華研,文化創意業,Superior,6,94.0,-0.06290499451699733,5.4,5.315835973629217,289.0,2026-02-02,100.31,15.381217115680936,88.86647873642961,3,0,3,2
4972,161,,湯石照明,光電業,Superior,7,18.15,-0.06229818745425588,1.524,4.880055901793098,6.0,2026-02-02,19.355833333333333,3.531174497054087,-1.3144832575528795,2,3,2,2
6184,162,,大豐電,其他,Superior,6,47.8,-0.06099597289067866,2.9607802120000004,5.768936547683403,191.0,2026-02-02,50.904999999999994,6.1306816963295,100.5699085405123,3,0,3,2
1604,163,,聲寶,電器電纜,Superior,6,24.0,-0.058608178341450726,1.94,6.598956022843035,198.0,2026-02-02,25.49416666666667,7.237919762965617,47.79178295361618,3,0,3,2
6790,164,,永豐實,造紙工業,Superior,6,37.95,-0.057996121525533274,2.9699999999999998,5.962760367711342,243.5,2026-02-02,40.286458333333336,9.182178604526264,101.18992038251524,3,0,3,2
6570,165,,維田,電腦及週邊設備業,Superior,7,40.0,-0.056812320389064856,2.406749232,4.807913855925422,40.4,2026-02-02,42.409375,7.504250033500544,100.16451255616744,2,2,3,2
3413,166,,京鼎,電子工業,Superior,7,280.0,-0.05643157022704617,11.037438406,4.566386377467571,40.0,2026-02-02,296.74583333333334,11.113903802727302,98.84693638507295,2,2,3,2
2020,167,,美亞,鋼鐵工業,Superior,6,23.9,-0.056020011849121316,1.98,6.299452807030771,197.66666666666666,2026-02-02,25.318333333333335,8.01989287642115,53.43606111590467,3,0,3,2
6591,168,,動力-KY,電子工業,Superior,6,65.8,-0.05562947569854534,3.1472584660000003,5.2522591375499825,200.6,2026-02-02,69.67604166666666,6.180030800651672,83.72468442474184,3,0,3,2
1709,169,,和益,化學生技醫療,Superior,6,16.75,-0.05555098732511831,1.1800000000000002,5.192684586577889,145.0,2026-02-02,17.735208333333333,5.745810471021812,92.20605609892006,3,0,3,2
2916,170,,滿心,居家生活類,Superior,7,46.5,-0.0549220691786882,2.8600000000000003,7.068394113273681,110.5,2026-02-02,49.20229166666666,10.349165967460582,84.1916089313163,3,1,3,2
3217,171,,優群,電子零組件業,Superior,7,153.5,-0.05408701680510446,6.352601722,5.153966669880264,112.2,2026-02-02,162.27708333333334,16.76755829663114,90.34840096286918,3,1,3,2
6728,172,,上洋,居家生活類,Superior,7,139.0,-0.053684135876888105,7.236666666,5.3776354167515406,89.2,2026-02-02,146.88541666666666,12.273877726459796,95.06426854455373,3,1,3,2
1109,173,,信大,水泥工業,Superior,6,15.45,-0.053683310577156126,1.1807026,5.873508563751001,323.5,2026-02-02,16.32645833333333,8.788048033640209,93.10108631617005,3,0,3,2
8928,174,,鉅明,運動休閒類,Superior,6,26.15,-0.05352928313439268,1.8199999999999998,5.021686557267905,74.66666666666667,2026-02-02,27.628958333333337,4.850033343895644,311.7142662636041,3,1,2,2
4420,175,,光明,紡織纖維,Superior,6,50.4,-0.05286153894339563,7.75,12.52901943044347,275.0,2026-02-02,53.212916666666665,13.136893791256432,72.34554960889464,3,0,3,2
4575,176,,銓寶,電機機械,Superior,6,20.6,-0.05233800711129849,1.35,5.327914382187791,11.0,2026-02-02,21.737708333333334,1.4961241985985,3.46120904931652,3,3,0,2
8049,177,,晶采,光電業,Superior,7,26.45,-0.052169498611401355,2.29,7.079309876666701,103.66666666666667,2026-02-02,27.90583333333333,14.659427651876978,86.16350453494687,3,1,3,2
1527,178,,鑽全,電機機械,Superior,6,34.05,-0.05206563157925256,2.27,5.312446319665772,143.25,2026-02-02,35.92020833333333,7.604667681095419,83.08996534322668,3,0,3,2
4952,179,,凌通,半導體業,Superior,6,38.95,-0.051801961719090524,3.2399999999999998,5.289685164671807,190.4,2026-02-02,41.07791666666666,10.070871036907745,93.49047618313978,3,0,3,2
6170,180,,統振,通信網路業,Superior,6,48.4,-0.04913926475283022,2.1879999999999997,5.024472919852717,10.5,2026-02-02,50.90125,,15.670839535415922,3,3,0,2
4137,181,,麗豐-KY,化學生技醫療,Superior,7,103.0,-0.04891983917819286,8.92362928,5.217843513373252,82.33333333333333,2026-02-02,108.29791666666667,11.302814885061359,89.86520056823875,3,1,3,2
5353,182,,台林,通信網路業,Superior,6,25.55,-0.04838021338506298,1.134,4.085562608376137,100.25,2026-02-02,26.848958333333332,6.032156758809356,83.77763714857817,2,1,3,2
4581,183,,光隆精密-KY,汽車工業,Superior,6,50.7,-0.04632398180115287,2.56,5.001056010174551,144.5,2026-02-02,53.162708333333335,8.355178975175669,87.55260435655472,3,0,3,2
2488,184,,漢平,電子工業,Superior,7,45.3,-0.046001974333662446,2.2399999999999998,5.467518124508257,112.25,2026-02-02,47.484375,7.772215164805255,77.38619056804403,3,1,3,2
4527,185,,方土霖,電機機械,Superior,6,40.8,-0.04569309560124177,2.2800000000000002,6.157746525271884,174.75,2026-02-02,42.75354166666667,7.000777151496578,89.28082238017876,3,0,3,2
8284,186,,三竹,資訊服務業,Superior,7,62.6,-0.04446324198154289,3.3714079999999997,5.595161474264455,91.75,2026-02-02,65.51291666666665,11.800872218993087,96.34131314254083,3,1,3,2
3373,187,,熱映,其他電子類,Superior,7,19.1,-0.04440275171982486,3.25,7.053265973544612,113.0,2026-02-02,19.9875,5.946112087203094,37.806602428686574,3,1,3,2
8916,188,,光隆,其他,Superior,7,48.95,-0.04269882659713162,3.15970139,6.112752775468057,120.0,2026-02-02,51.13333333333333,6.281372119985391,75.37905887964747,3,1,3,2
6494,189,,九齊,半導體業,Superior,7,37.1,-0.0421274581522441,4.396,5.329518381389695,80.66666666666667,2026-02-02,38.73166666666667,11.850528364378787,78.59572865903073,3,1,3,2
2707,190,,晶華,觀光餐旅,Superior,6,187.0,-0.04093342308555304,10.306435275999998,5.008500128157786,18.5,2026-02-02,194.98125,,46.361447434887936,3,3,0,2
6556,191,,勝品,光電業,Superior,6,68.8,-0.04031245640954128,3.4799999999999995,4.535234247453975,77.2,2026-02-02,71.69000000000001,6.660902181544752,92.81213269683187,2,1,3,2
5410,192,,國眾,資訊服務業,Superior,7,29.85,-0.04021221438475913,1.918020238,6.432217120601878,103.8,2026-02-02,31.100625,6.913442001121138,81.36191898318106,3,1,3,2
1558,193,,伸興,電機機械,Superior,7,95.2,-0.04019357440516196,6.659999999999999,5.307151848147283,77.75,2026-02-02,99.18666666666667,7.608545095423701,84.76214014882349,3,1,3,2
3531,194,,先益,光電業,Superior,6,21.0,-0.04017368285738771,1.34,4.947950603185525,45.0,2026-02-02,21.878958333333333,3.1835249676594533,51.97295648819716,2,2,2,2
4942,195,,嘉彰,電子工業,Superior,6,37.0,-0.03940806767413428,2.46,5.737370628044991,130.25,2026-02-02,38.517916666666665,5.872133305866937,84.98084091608321,3,0,3,2
5519,196,,隆大,建材營造,Superior,7,30.5,-0.03938268526659765,2.22,7.688784882205543,84.5,2026-02-02,31.75041666666667,6.060262546406635,98.41663490848207,3,1,3,2
9930,197,,中聯資源,綠能環保,Superior,6,69.3,-0.03841261765454099,2.8,4.8050274424740795,100.2,2026-02-02,72.06833333333334,7.348142749534277,100.37291885587277,2,1,3,2
8341,198,,日友,綠能環保,Superior,7,76.0,-0.036999493157627995,6.06,4.051499122176041,32.666666666666664,2026-02-02,78.92,10.5085688569877,101.67328116730557,2,2,3,2
3042,199,,晶技,電子零組件業,Superior,7,85.8,-0.03517361908287155,5.599971868,5.627501733885632,99.4,2026-02-02,88.92791666666668,9.700566760267703,87.18239328491003,3,1,3,2
1593,200,,祺驊,運動休閒類,Superior,7,29.25,-0.03468001430103682,2.5327009140000003,4.026089010395227,42.0,2026-02-02,30.300833333333333,8.29086133738924,74.09611473658444,2,2,3,2
9924,201,,福興,居家生活,Superior,6,47.45,-0.03303458845806045,2.8,5.891372035838196,252.0,2026-02-02,49.07104166666667,9.121900768081648,93.5290007662099,3,0,3,2
4506,202,,崇友,電機機械,Superior,6,112.5,-0.03193884721843756,3.62,4.180168954882361,88.4,2026-02-02,116.21166666666666,9.429981589836233,91.61894059980511,2,1,3,2
9911,203,,櫻花,居家生活,Superior,7,83.2,-0.030952450280988995,3.816,5.046374459480291,66.2,2026-02-02,85.85750000000002,12.665518122639012,90.30141141450926,3,1,3,2
2496,204,,卓越,其他,Superior,6,70.2,-0.030777196111142942,3.395603215,5.081193266588717,265.4,2026-02-02,72.42916666666666,6.696850329751051,95.39975508639456,3,0,3,2
4580,205,,捷流閥業,電機機械,Superior,7,81.2,-0.02927419716373531,5.075328874,5.521582026471565,106.5,2026-02-02,83.64875,9.474568258308567,97.51910013200347,3,1,3,2
6151,206,,晉倫,其他電子類,Superior,6,29.5,-0.02899306031763453,1.78,5.603311974679989,403.8,2026-02-02,30.380833333333335,5.902641355424107,101.25900980301778,3,0,3,2
4915,207,,致伸,電子零組件業,Superior,6,76.6,-0.02688453781779503,3.6408877840000002,5.0434786922157695,92.25,2026-02-02,78.71625,4.836862806508175,87.43167178208424,3,1,2,2
8926,208,,台汽電,油電燃氣業,Superior,7,42.85,-0.02643138442896078,1.715523194,4.018098976621378,17.75,2026-02-02,44.01333333333333,4.601818584216998,29.547078965928065,2,3,2,2
3388,209,,崇越電,電子零組件業,Superior,6,62.2,-0.020922148619400522,4.2619838,5.581931839832705,179.5,2026-02-02,63.52916666666667,6.8882465790295715,96.11224000830416,3,0,3,2
2527,210,,宏璟,建材營造,Superior,6,28.0,-0.020229633679606344,1.78,6.356066708787444,117.0,2026-02-02,28.578125,4.983267190930158,74.87364157739528,3,1,2,2
3130,211,,一零四,數位雲端,Superior,7,221.5,-0.01984825716998706,12.024476414,5.626466652397242,71.66666666666667,2026-02-02,225.98541666666668,12.118144160004634,94.35452921853275,3,1,3,2
1731,212,,美吾華,生技醫療業,Superior,6,21.85,-0.017692401352452373,1.124,5.045512437384086,155.33333333333334,2026-02-02,22.243541666666665,6.007051696848058,98.66073666896557,3,0,3,2
2414,213,,精技,電子通路業,Superior,6,40.45,-0.01697609777584253,2.3600000000000003,6.239688971507485,175.2,2026-02-02,41.14854166666667,5.1018370488049,99.36778331161769,3,0,3,2
3093,214,,港建*,其他電子類,Superior,7,25.8,-0.015838452552192153,3.276,5.57607550635895,106.0,2026-02-02,26.215208333333333,12.456959213035205,93.03358813784233,3,1,3,2
6858,215,,愛比科技,電腦及週邊設備業,Superior,6,23.6,-0.015829438237389273,5.0,7.462686567164178,,2026-02-02,23.97958333333333,7.076535567306948,45.207667583601996,3,0,3,2
2423,216,,固緯,電子工業,Superior,6,48.35,-0.015675895765472233,1.752,4.856861307481624,112.0,2026-02-02,49.12,9.290520580116315,90.99510973353419,2,1,3,2
1788,217,,杏昌,生技醫療業,Superior,6,136.5,-0.0149738408803896,6.9541558,4.734157007750854,72.5,2026-02-02,138.575,7.349328517563917,95.53576996237405,2,1,3,2
4532,218,,瑞智,電機機械,Superior,7,25.35,-0.014720886168197061,0.960065938,4.493437297552475,28.0,2026-02-02,25.72875,3.1353321316954905,87.46526132670704,2,3,2,2
3567,219,,逸昌,半導體業,Superior,7,27.05,-0.014205343517245991,2.24,6.635085744369019,118.75,2026-02-02,27.439791666666665,11.606956292467261,95.75250518599205,3,1,3,2
6641,220,,基士德-KY,綠能環保,Superior,7,22.2,-0.014018043025676646,2.9,5.396035898351583,97.0,2026-02-02,22.515625,7.138415702954986,27.388877374998486,3,1,3,2
6671,221,,三能-KY,居家生活,Superior,6,37.25,-0.01394158651725043,2.62,5.724314712685155,437.5,2026-02-02,37.776666666666664,7.728090315133478,92.30694693022132,3,0,3,2
3611,222,,鼎翰,電腦及週邊設備業,Superior,6,193.0,-0.013744131330444678,11.390245586,5.175742403913382,166.5,2026-02-02,195.68958333333333,9.911929679055413,97.52263433812409,3,0,3,2
1730,223,,花仙子,化學生技醫療,Superior,6,53.1,-0.013347372332848169,3.132,5.173170475845962,285.0,2026-02-02,53.818333333333335,11.490103859830985,87.13513260102873,3,0,3,2
3040,224,,遠見,其他,Superior,6,55.4,-0.012338342457714674,2.34,5.618349525514712,329.2,2026-02-02,56.092083333333335,7.644798097299455,47.5198973442543,3,0,3,2
6957,225,,裕慶-KY,其他,Superior,7,182.0,-0.011719987329743418,13.16217709,7.332689186629526,68.0,2026-02-02,184.15833333333333,16.988079210772515,93.82275203422769,3,1,3,2
1445,226,,大宇,紡織纖維,Superior,7,14.5,-0.011181041953769878,1.0333333333333334,4.697424975883903,59.0,2026-02-02,14.663958333333333,5.16894224597135,-0.8961416858334051,2,2,3,2
5609,227,,中菲行,航運業,Superior,6,78.0,-0.011041259443182466,7.462203912,7.571227635802954,327.6666666666667,2026-02-02,78.87083333333334,14.37429230021759,93.52594537649287,3,0,3,2
6146,228,,耕興,其他電子類,Superior,6,173.5,-0.010444515738067294,9.379999999999999,4.272423529333421,118.0,2026-02-02,175.33125,16.88564477421869,97.08583154174231,2,1,3,2
2643,229,,捷迅,航運業,Superior,6,72.0,-0.009759144541927566,5.1,6.306487421726092,180.25,2026-02-02,72.70958333333333,11.237509836879951,101.33325343963276,3,0,3,2
1612,230,,宏泰,電器電纜,Superior,6,35.25,-0.006453355568735128,1.92,6.872546801915563,151.6,2026-02-02,35.47895833333334,11.34568736317377,66.457333077271,3,0,3,2
5493,231,,三聯,其他電子類,Superior,6,81.4,-0.006342602247122388,2.62,4.307358436349151,76.75,2026-02-02,81.91958333333334,8.558550214634744,65.05310293325549,2,1,3,2
6177,232,,達麗,建材營造,Superior,6,47.5,-0.006224174904545205,2.625,6.137145663499819,78.5,2026-02-02,47.7975,3.004648441685704,108.73873193287251,3,1,2,2
2015,233,,豐興,鋼鐵工業,Superior,6,64.6,-0.0060136685942889356,3.9,5.013295160526472,142.33333333333334,2026-02-02,64.99083333333333,11.09822329511506,91.8755775043718,3,0,3,2
5471,234,,松翰,電子工業,Superior,7,35.3,-0.0041669360384136095,3.4799999999999995,5.2020068864126525,62.5,2026-02-02,35.44770833333334,11.919029168556381,85.68034497113067,3,1,3,2
3537,235,,堡達,電子零組件業,Superior,6,45.55,-0.003681965659290654,2.56,6.116692190811088,133.0,2026-02-02,45.718333333333334,9.051835750589337,107.24531400851191,3,0,3,2
5215,236,,科嘉-KY,電腦及週邊設備業,Superior,7,37.75,-0.0002868933860041319,3.8,5.98817405142367,74.0,2026-02-02,37.76083333333334,8.050046559298211,85.14421153877515,3,1,3,2
8422,237,,可寧衛*,綠能環保,Unqualified,5,36.35,-0.7681747883439007,7.7906676379999995,4.135168681657786,272.6,2026-02-02,156.79916666666668,12.432287432986298,99.23967842344801,2,0,3,1
2245,238,,詠勝昌*,電機機械,Unqualified,4,28.2,-0.4213604185903355,2.2,5.43451943436609,67.6,2026-02-02,48.735,,99.44119100420886,3,1,0,1
2760,239,,巨宇翔,觀光餐旅,Unqualified,5,29.95,-0.38968890096454284,3.317004563333333,4.390478516322756,13.5,2026-02-02,49.07333333333333,,45.13838310269483,2,3,0,1
9906,240,,欣巴巴,建材營造,Unqualified,3,43.95,-0.38067879905234697,4.070835575,4.929491905333673,101.0,2026-02-02,70.96479166666667,1.5909686798460894,54.07956049465636,2,1,0,1
8089,241,,康全電訊,通信網路業,Unqualified,3,27.3,-0.3712514514380031,1.2331636875,4.444956591430254,66.66666666666667,2026-02-02,43.41958333333333,2.9244839570056627,37.294497851250696,2,1,0,1
6219,242,,富旺,建材營造,Unqualified,2,15.7,-0.3534993051146989,0.9833333333333334,4.506562966820977,268.0,2026-02-02,24.28458333333333,0.39164017071128066,106.6620473576938,2,0,0,1
7797,243,,Q Burger,觀光餐旅,Unqualified,2,59.7,-0.3289307292398483,5.08230002,4.4193913217391305,,2026-02-02,88.9625,2.9655030235305238,103.15219976166236,2,0,0,1
2348,244,,海悅,其他,Unqualified,3,75.7,-0.2885282622827559,6.9854096975,6.2515588658575165,210.33333333333334,2026-02-02,106.39916666666666,,53.09976541855614,3,0,0,1
6148,245,,驊宏資,資訊服務業,Unqualified,4,35.6,-0.271459085657277,1.028494662,4.185007288509142,127.2,2026-02-02,48.86479166666666,4.300275213082053,68.36509450112099,2,0,2,1
2741,246,,老四川,觀光餐旅,Unqualified,3,29.1,-0.26230677010990394,3.2,6.389917008379429,246.5,2026-02-02,39.447291666666665,,69.1035314616121,3,0,0,1
3557,247,,嘉威,居家生活,Unqualified,5,34.05,-0.25380766280726114,3.307142857142857,4.750392649585346,231.8,2026-02-02,45.63166666666667,8.357191746475802,-2463.0668353926594,2,0,3,1
4164,248,,承業醫,生技醫療業,Unqualified,3,33.45,-0.2509412220257615,1.8683298699999997,4.094728923012166,79.75,2026-02-02,44.65604166666666,2.65273504482781,111.1215518513441,2,1,0,1
6276,249,,安鈦克,電腦及週邊設備業,Unqualified,4,34.5,-0.23597558443715472,1.742073445,4.781381131331744,340.3333333333333,2026-02-02,45.15562499999999,4.035281625204212,79.42865534617805,2,0,2,1
6186,250,,新潤,建材營造,Unqualified,4,46.8,-0.22798021836777488,1.9940006879999999,4.595248829537524,136.33333333333334,2026-02-02,60.62020833333334,3.4439093080863055,86.9256221377436,2,0,2,1
2545,251,,皇翔,建材營造,Unqualified,3,36.7,-0.21848381601362857,4.4399999999999995,9.02064712328401,290.0,2026-02-02,46.96,,69.19459698426472,3,0,0,1
2392,252,,正崴,電子零組件業,Unqualified,2,38.9,-0.21436625881481736,2.1399999999999997,4.386651398793289,191.4,2026-02-02,49.51416666666667,-0.061879185886789756,72.37345553087877,2,0,0,1
6028,253,,公勝保經,金融業,Unqualified,3,103.5,-0.21042091812408223,4.5,5.997093136486865,145.25,2026-02-02,131.0825,,106.24661542057362,3,0,0,1
6456,254,,GIS-KY,電子工業,Unqualified,3,38.6,-0.1990662689664116,4.166666666666667,4.682438406576337,69.0,2026-02-02,48.19375,2.2755837780244095,26.689688503426247,2,1,0,1
4933,255,,友輝,光電業,Unqualified,3,55.3,-0.1917026498657102,3.4766470220000003,6.778531751375008,276.25,2026-02-02,68.41541666666667,,21.58793177227587,3,0,0,1
6757,256,,台灣虎航,航運業,Unqualified,3,65.3,-0.1913396146582595,4.89,5.57582668187001,,2026-02-02,80.75083333333333,0.6990669642718563,62.79902128839046,3,0,0,1
7642,257,,昶瑞機電,電機機械,Unqualified,5,80.4,-0.18108552003361217,4.9,4.557728925047602,148.5,2026-02-02,98.17875000000001,12.631519943762424,89.92057547464378,2,0,3,1
6128,258,,上福,電腦及週邊設備業,Unqualified,5,24.1,-0.17500481389825906,2.0,5.855721999426569,42.0,2026-02-02,29.212291666666665,,26.130263970425922,3,2,0,1
7715,259,,裕山,綠能環保類,Unqualified,5,32.0,-0.1734514321998783,2.4928797449999998,4.994498614162477,,2026-02-02,38.71520833333333,6.598475276789955,109.53790884849579,2,0,3,1
